cliente_id,pedidos_mes,ticket_mclp,recencia_dias,margen_pct,devoluciones_pct,variabilidad_pedidos,canal,contrato,region
CL0300,7.6099,3.2465,9.0929,35.5118,10.4300,0.2063,Mixto,1,Centro
CL0301,1.1565,1.5150,18.1793,21.8421,8.1682,0.3980,Ejecutivo,1,Centro
CL0302,26.3877,2.4732,16.7716,19.0140,0.0000,0.3706,Mixto,0,Centro
CL0303,3.9209,0.4859,58.3426,15.1167,0.2584,0.1718,Digital,1,Sur
CL0304,14.0454,0.7176,16.2311,28.9550,8.0654,0.2667,Ejecutivo,0,Norte
CL0305,3.7742,0.2864,52.8074,21.9737,1.3443,0.3652,Mixto,1,Sur
CL0306,16.9511,0.3864,9.0938,24.4671,2.8915,0.3040,Ejecutivo,0,Norte
CL0307,14.4750,0.3775,11.3507,24.0334,7.9301,0.3753,Mixto,0,Centro
CL0308,18.3953,3.4339,37.9826,25.9504,8.7051,0.2766,Digital,1,Centro
CL0309,28.9124,0.4130,9.6483,21.3382,3.4027,0.4698,Digital,0,Sur
CL0310,5.3750,0.3738,18.5966,31.0357,6.5102,0.5538,Mixto,1,Centro
CL0311,3.1823,0.3320,40.9696,17.1543,3.8985,0.3128,Ejecutivo,0,Sur
CL0312,20.6687,2.3738,26.7138,41.4647,11.3602,0.2933,Ejecutivo,1,Centro
CL0313,21.4869,1.2623,5.7157,20.5344,6.5512,0.4098,Digital,1,Centro
CL0314,1.6831,0.2338,45.9426,13.8995,0.0000,0.4930,Mixto,1,Norte
CL0315,18.4801,1.4560,32.1101,19.6075,4.3320,0.4240,Ejecutivo,1,Norte
CL0316,22.8965,1.8836,1.0000,26.5600,2.1260,0.2217,Digital,1,Centro
CL0317,4.4446,0.4240,52.5913,13.4948,3.4863,0.4056,Mixto,1,Sur
CL0318,21.4780,2.8298,7.0836,40.0874,9.7352,0.1968,Mixto,0,Norte
CL0319,10.8962,1.4787,31.3066,26.5734,13.8047,0.5979,Digital,0,Centro
CL0320,9.5484,1.0213,28.6538,30.5788,5.7675,0.4582,Ejecutivo,0,Norte
CL0321,43.4417,0.9771,1.0000,25.8590,3.1311,0.2963,Mixto,1,Centro
CL0322,22.1552,0.7898,8.1619,21.8404,2.9357,0.3194,Mixto,0,Norte
CL0323,4.9579,0.4689,41.6701,13.7590,2.5801,0.4734,Ejecutivo,0,Norte
CL0324,5.3034,0.2616,41.9467,7.4873,1.2603,0.1877,Mixto,1,Sur
CL0325,30.6397,1.4181,1.0000,31.5116,4.4402,0.2246,Mixto,1,Norte
CL0326,8.7375,0.9551,4.7205,26.2731,5.7713,0.4573,Ejecutivo,0,Norte
CL0327,7.4689,0.7765,3.2744,30.2817,4.1965,0.3962,Digital,0,Centro
CL0328,26.6641,0.8127,18.2578,20.9936,3.1808,0.4541,Ejecutivo,1,Sur
CL0329,2.7325,0.2681,36.8504,16.8611,2.3595,0.2995,Mixto,1,Norte
CL0330,34.3246,1.0865,25.1420,29.6315,9.2020,0.4302,Mixto,0,Sur
CL0331,1.6321,4.0333,23.7281,33.0813,12.8237,0.3894,Ejecutivo,1,Centro
CL0332,9.8166,0.7065,13.7624,20.3749,4.7870,0.2427,Digital,1,Norte
CL0333,31.7925,1.5191,38.4021,8.6177,4.1312,0.2191,Mixto,1,Norte
CL0334,1.5152,0.3606,49.8366,20.2496,6.8338,0.2792,Digital,1,Norte
CL0335,19.0873,2.0463,1.0000,21.6209,5.7114,0.3025,Mixto,1,Norte
CL0336,21.0482,2.7984,13.7916,26.8420,8.4827,0.0300,Mixto,1,Centro
CL0337,16.9462,1.1993,15.3307,16.8010,6.7247,0.0782,Digital,0,Centro
CL0338,21.3390,1.3072,4.2969,23.1779,1.0802,0.1762,Ejecutivo,0,Centro
CL0339,1.0941,0.4430,20.5463,16.1559,3.6124,0.3602,Ejecutivo,0,Norte
CL0340,2.7978,0.5560,20.1995,23.2053,5.5390,0.6272,Mixto,0,Sur
CL0341,14.1897,0.7866,33.1285,28.9151,6.7678,0.5961,Ejecutivo,1,Norte
CL0342,8.1461,0.4349,9.2390,30.1708,7.2047,0.2187,Digital,0,Norte
CL0343,20.9978,2.3683,23.9786,36.6452,7.6554,0.5849,Ejecutivo,0,Centro
CL0344,1.1593,0.2674,23.0126,18.7636,0.0000,0.1563,Ejecutivo,0,Centro
CL0345,1.1600,0.2848,36.1263,21.4779,0.6460,0.0300,Mixto,0,Norte
CL0346,11.0221,0.4080,13.2675,28.9384,5.6565,0.2004,Mixto,1,Sur
CL0347,13.1205,1.3140,1.0799,4.6306,2.2598,0.4051,Ejecutivo,0,Sur
CL0348,4.9648,0.3241,24.5347,21.7072,3.5065,0.3358,Mixto,1,Sur
CL0349,18.5962,2.0838,25.8417,21.8620,5.1244,0.5341,Mixto,0,Sur
CL0350,7.9032,0.3230,22.5362,18.5922,3.8688,0.1957,Ejecutivo,1,Sur
CL0351,3.1360,0.2125,23.6835,NA,7.3499,0.3265,Mixto,0,Norte
CL0352,15.0033,3.2689,26.4086,35.6257,6.5997,0.4231,Ejecutivo,1,Sur
CL0353,12.7586,1.1598,16.4143,22.1347,6.2987,0.3581,Digital,1,Sur
CL0354,2.6352,0.3839,44.4160,15.4850,0.0000,0.0852,Digital,1,Sur
CL0355,22.0428,3.0449,21.5255,28.7434,11.3833,0.2801,Ejecutivo,1,Centro
CL0356,11.8490,0.7012,2.6844,14.0040,7.0286,0.0300,Mixto,1,Norte
CL0357,13.8298,0.5431,16.7966,29.4061,9.3838,0.3989,Digital,1,Sur
CL0358,30.0743,1.5467,7.2480,19.5954,0.0000,0.3820,Digital,0,Centro
CL0359,32.4636,0.4808,17.8201,12.8522,5.7355,0.2915,Digital,0,Norte
CL0360,15.6512,1.7217,30.2575,40.8331,7.3157,0.2600,Digital,1,Centro
CL0361,11.6431,0.8162,21.2484,17.0945,8.2940,0.2745,Mixto,1,Centro
CL0362,12.2310,1.9367,4.6920,11.6529,2.2242,0.4083,Mixto,0,Centro
CL0363,15.0527,0.7760,1.0000,30.4465,4.9827,0.2501,Mixto,0,Centro
CL0364,2.9472,0.2350,22.9244,18.7729,2.4797,0.2220,Digital,0,Sur
CL0365,35.8967,1.7863,1.0000,20.0791,2.6027,0.1846,Mixto,1,Sur
CL0366,11.9591,0.4921,5.1469,34.7122,6.6706,0.3805,Mixto,1,Sur
CL0367,5.8719,0.2179,37.6887,20.2314,2.3056,0.1485,Ejecutivo,1,Norte
CL0368,10.7101,0.7244,17.8387,35.1703,6.4726,0.1957,Ejecutivo,1,Centro
CL0369,3.2439,0.3221,30.8190,19.8411,4.0317,0.2202,Mixto,1,Norte
CL0370,7.3362,0.4044,26.6611,12.9254,3.4625,0.4847,Ejecutivo,1,Norte
CL0371,25.3146,0.8625,9.8553,15.8789,4.5621,0.0764,Digital,1,Norte
CL0372,20.4349,1.1746,18.0920,22.5161,1.6358,0.5743,Digital,1,Sur
CL0373,13.0361,0.5254,24.2926,33.1786,5.7413,0.2758,Mixto,1,Sur
CL0374,1.0000,0.2221,37.7589,24.0157,3.9406,0.3351,Mixto,1,Sur
CL0375,11.9464,0.6518,15.3315,NA,6.9499,0.2838,Digital,1,Centro
CL0376,21.4213,1.8822,16.1399,16.7400,4.6263,0.3656,Ejecutivo,0,Norte
CL0377,9.5534,0.0687,10.0675,30.5976,7.0697,0.2132,Mixto,1,Norte
CL0378,17.8062,1.3731,34.6456,26.1922,1.7089,0.2166,Digital,1,Sur
CL0379,15.6582,1.0985,15.5094,14.9918,0.5640,0.2549,Digital,0,Norte
CL0380,24.3445,3.2419,31.1212,47.5452,8.9697,0.3599,Mixto,1,Centro
CL0381,17.0839,2.0414,1.0000,24.6068,2.4457,0.6061,Digital,0,Sur
CL0382,15.7386,0.6642,34.5863,20.7933,6.6967,0.2480,Digital,1,Centro
CL0383,20.6954,0.9190,21.0278,16.6795,5.4956,0.2132,Ejecutivo,0,Centro
CL0384,12.2941,0.7785,34.9489,30.0218,5.2714,0.3411,Digital,0,Sur
CL0385,6.0653,0.1401,28.2484,16.9264,3.5543,0.2293,Digital,1,Sur
CL0386,10.2469,0.8377,11.0023,24.4543,4.8912,0.5852,Digital,0,Centro
CL0387,19.1600,1.3560,24.2290,17.7806,6.6286,0.1572,Digital,1,Norte
CL0388,5.9475,0.2001,23.0222,21.5014,2.2070,0.3453,Mixto,1,Norte
CL0389,36.5747,3.6132,39.7864,36.4513,12.1233,0.2367,Digital,1,Centro
CL0390,15.6588,4.1588,50.1939,33.1318,9.6397,0.2678,Ejecutivo,1,Sur
CL0391,9.7744,0.6155,10.3043,27.9539,3.5151,0.6622,Digital,0,Centro
CL0392,12.9029,0.4465,14.4863,19.3422,10.1806,0.3884,Ejecutivo,0,Sur
CL0393,24.8053,2.2357,1.0000,15.5021,3.8892,0.0940,Digital,0,Sur
CL0394,17.3048,1.1275,10.5655,25.1218,3.0440,0.2456,Mixto,1,Sur
CL0395,32.7406,1.8454,11.3101,26.7064,6.0488,0.3518,Mixto,0,Sur
CL0396,19.1889,1.4046,24.0750,19.6506,4.3182,0.2626,Mixto,0,Norte
CL0397,13.4250,0.7562,11.9023,26.6290,2.9902,0.2451,Digital,0,Centro
CL0398,20.0467,2.4794,11.9591,37.5533,8.5940,0.1226,Digital,0,Norte
CL0399,25.3484,2.5741,18.5033,19.3064,6.5880,0.0943,Mixto,1,Norte
CL0400,2.2242,0.2923,25.9455,20.8810,0.0000,0.3188,Mixto,0,Norte
CL0401,2.9206,0.3148,18.0953,19.3535,0.8269,0.1130,Ejecutivo,1,Norte
CL0402,10.9594,3.4047,13.0800,42.2241,11.1135,0.1188,Ejecutivo,0,Sur
CL0403,14.0722,0.1070,11.7692,20.1104,6.6848,0.4778,Digital,1,Centro
CL0404,11.2479,2.4048,40.3684,30.1113,6.7982,0.3554,Ejecutivo,1,Centro
CL0405,7.5891,1.2199,8.2650,27.1806,6.7096,0.6536,Digital,1,Norte
CL0406,10.4611,0.5130,9.7743,NA,8.5385,0.2692,Ejecutivo,0,Sur
CL0407,4.5467,0.1664,54.3505,21.6263,1.1578,0.1198,Ejecutivo,1,Norte
CL0408,4.7359,0.7674,21.5901,25.1435,6.0187,0.1369,Ejecutivo,1,Centro
CL0409,16.6270,2.3055,22.4718,37.2113,10.2752,0.6773,Ejecutivo,0,Sur
CL0410,4.1065,0.4958,38.5777,5.7923,4.2869,0.4073,Mixto,1,Centro
CL0411,13.2534,4.0740,35.5868,34.5666,6.7542,0.2741,Digital,1,Centro
CL0412,3.2865,0.5016,52.5415,9.8712,3.0070,0.3106,Digital,0,Sur
CL0413,9.6311,0.5226,18.4334,28.1438,3.8413,0.3312,Digital,0,Norte
CL0414,24.9174,4.0187,14.2874,36.3064,9.8630,0.3118,Mixto,1,Centro
CL0415,28.4127,1.5433,25.5921,17.3523,5.8505,0.7072,Digital,1,Sur
CL0416,16.9049,0.7313,6.9087,19.3693,4.6599,0.0300,Digital,0,Centro
CL0417,11.5362,1.5776,31.4673,25.8715,5.3492,0.2537,Ejecutivo,1,Norte
CL0418,7.0981,0.7729,9.1234,29.2049,2.5576,0.3093,Digital,1,Sur
CL0419,20.1958,2.3679,1.0000,34.1773,1.4942,0.2533,Mixto,1,Norte
CL0420,3.7271,0.3719,35.2689,21.8184,1.2797,0.5304,Mixto,0,Norte
CL0421,18.9024,2.7319,55.4272,33.3060,10.0932,0.2449,Ejecutivo,0,Norte
CL0422,27.2448,1.8591,4.8279,32.4463,8.0396,0.1606,Digital,1,Norte
CL0423,15.8887,0.8896,25.0416,26.4175,9.4492,0.2649,Digital,0,Norte
CL0424,15.4721,1.7707,13.7864,NA,2.8771,0.5229,Digital,1,Centro
CL0425,4.2906,0.2880,23.6623,21.1123,4.1013,0.4256,Mixto,0,Sur
CL0426,18.6230,1.7762,41.4833,36.1762,7.5736,0.3405,Ejecutivo,1,Centro
CL0427,25.7797,1.7165,1.0000,20.4365,3.6067,0.3695,Mixto,1,Norte
CL0428,18.3226,1.5285,1.5213,23.1812,3.9521,0.4355,Digital,0,Sur
CL0429,5.5806,0.2028,30.5463,16.2653,0.9606,0.1693,Ejecutivo,1,Sur
CL0430,16.8760,0.6531,5.5948,NA,4.9993,0.2341,Ejecutivo,1,Norte
CL0431,26.2127,4.8858,41.1863,40.6356,8.3577,0.4383,Ejecutivo,1,Norte
CL0432,28.4865,1.8459,12.4915,6.5291,1.3720,0.1291,Mixto,0,Sur
CL0433,15.0564,0.9975,24.0097,27.7248,8.8580,0.4753,Digital,0,Sur
CL0434,1.0000,0.2587,21.4878,14.8135,4.4767,0.5394,Mixto,0,Sur
CL0435,10.8231,0.8564,28.3941,19.4979,4.3073,0.3394,Mixto,1,Centro
CL0436,29.3096,1.7662,22.6157,20.8443,6.1301,0.0672,Ejecutivo,1,Centro
CL0437,8.1836,0.0815,24.3048,16.4965,2.5378,0.1857,Ejecutivo,0,Norte
CL0438,8.1041,0.8195,29.2837,18.2160,6.1113,0.3177,Ejecutivo,0,Centro
CL0439,6.0655,0.2751,42.5325,NA,1.1647,0.4239,Mixto,1,Sur
CL0440,3.4604,0.5112,40.3939,26.1068,5.1873,0.3950,Ejecutivo,0,Sur
CL0441,13.9985,3.0100,42.0989,44.2199,10.0355,0.4806,Mixto,1,Norte
CL0442,14.3529,3.5755,12.9923,40.9690,12.8080,0.1346,Digital,0,Norte
CL0443,26.6844,2.2540,8.4809,18.1531,0.0000,0.3592,Mixto,0,Centro
CL0444,22.2467,2.3426,15.7441,45.7320,9.5583,0.3764,Digital,1,Centro
CL0445,1.8083,0.2428,63.8846,17.3680,5.1874,0.2440,Mixto,0,Sur
CL0446,5.3318,0.2237,40.7426,17.3829,2.5850,0.1414,Ejecutivo,0,Centro
CL0447,6.1472,0.1503,35.1867,21.2439,0.6088,0.4889,Ejecutivo,0,Sur
CL0448,11.8908,0.9446,12.9580,29.5854,6.9248,0.4959,Digital,1,Norte
CL0449,2.4545,0.6487,1.0000,32.5221,4.2226,0.1826,Ejecutivo,1,Centro
CL0450,21.2256,1.4442,5.2795,24.1311,5.0149,0.3786,Digital,1,Sur
CL0451,6.9249,0.3798,26.1964,5.3279,2.0299,0.4713,Ejecutivo,1,Norte
CL0452,5.2220,0.2732,55.9178,15.1683,2.4554,0.4749,Mixto,0,Norte
CL0453,4.4987,0.2861,66.3735,13.5101,4.3419,0.1948,Ejecutivo,0,Sur
CL0454,3.4260,0.0667,24.8618,19.7263,4.1566,0.4258,Ejecutivo,0,Sur
CL0455,33.5054,2.5510,1.0000,34.1395,2.6741,0.0300,Ejecutivo,1,Sur
CL0456,16.0764,0.4386,3.8795,30.2519,6.1239,0.1020,Ejecutivo,0,Centro
CL0457,37.8106,1.5635,15.7113,16.9322,0.4266,0.1637,Mixto,1,Centro
CL0458,21.7807,0.3022,24.8607,28.0871,8.7214,0.0614,Ejecutivo,0,Sur
CL0459,5.9377,0.1081,27.0942,NA,0.9562,0.2485,Digital,1,Sur
CL0460,3.6808,0.3356,32.0599,17.3463,1.8555,0.3082,Ejecutivo,0,Centro
CL0461,11.0803,1.9143,15.4237,27.7807,4.7572,0.0654,Ejecutivo,0,Norte
CL0462,6.6254,0.3324,48.2173,19.6125,0.4698,0.1356,Mixto,0,Norte
CL0463,2.4760,0.2487,46.7445,11.3573,0.4519,0.4441,Ejecutivo,1,Centro
CL0464,1.0000,0.1097,29.4308,15.9865,2.5839,0.4209,Digital,0,Centro
CL0465,28.5309,1.5509,7.7383,23.0631,5.5515,0.1056,Digital,0,Sur
CL0466,5.6179,0.3455,32.3212,18.4138,1.8491,0.3490,Mixto,0,Centro
CL0467,23.9304,1.4615,12.1604,22.4112,13.8484,0.0738,Ejecutivo,1,Centro
CL0468,2.8370,0.1519,1.0000,23.5170,6.6562,0.1214,Ejecutivo,1,Centro
CL0469,26.7288,11.9054,24.4405,27.9066,13.5703,0.0300,Digital,0,Centro
CL0470,7.1598,1.4934,14.7354,17.9656,6.2438,0.4138,Ejecutivo,0,Centro
CL0471,23.5050,1.9939,10.5820,24.2451,2.1731,0.6493,Mixto,1,Norte
CL0472,6.5628,0.3809,7.9968,23.7324,4.5857,0.2515,Ejecutivo,0,Centro
CL0473,13.8129,0.4643,18.6869,36.9118,4.2534,0.2844,Mixto,0,Centro
CL0474,7.3793,0.3529,40.9932,22.5868,2.6543,0.6510,Mixto,0,Centro
CL0475,9.9381,0.8794,1.0327,24.4873,4.0081,0.1110,Digital,1,Centro
CL0476,39.5442,1.8971,14.2247,11.4194,0.5210,0.1496,Mixto,0,Centro
CL0477,3.1179,0.2339,34.2552,13.1591,3.1702,0.1933,Ejecutivo,1,Centro
CL0478,25.3664,1.1786,3.5661,18.8105,3.4966,0.4441,Digital,1,Norte
CL0479,11.0521,2.7471,14.7135,34.7289,8.1808,0.4224,Mixto,1,Sur
CL0480,24.0899,4.6238,1.0000,35.6965,10.5320,0.3621,Mixto,0,Norte
CL0481,10.5715,2.2610,28.9001,42.2718,8.6561,0.1732,Digital,0,Sur
CL0482,17.5712,3.2396,1.2593,34.8544,8.2695,0.5131,Digital,1,Centro
CL0483,17.1017,0.4503,1.6836,20.5991,4.1745,0.1881,Mixto,0,Sur
CL0484,2.7743,2.9403,10.9364,34.4633,6.4499,0.3853,Digital,1,Sur
CL0485,16.8414,1.0519,13.4155,NA,4.3471,0.0851,Ejecutivo,1,Norte
CL0486,24.9008,2.1492,39.3214,NA,7.6556,0.3965,Digital,1,Norte
CL0487,5.5422,0.3500,3.4895,32.6802,0.0000,0.3571,Mixto,1,Sur
CL0488,28.1648,2.6844,5.0786,32.5399,9.4835,0.5344,Ejecutivo,1,Sur
CL0489,9.9590,0.8479,1.0000,27.8914,4.5758,0.0300,Digital,1,Centro
CL0490,1.3032,0.1581,18.2745,20.0511,0.4899,0.1818,Digital,1,Norte
CL0491,10.8719,0.6961,23.2261,23.0548,5.8508,0.4227,Ejecutivo,1,Norte
CL0492,13.4748,0.5071,37.4130,27.9299,8.0530,0.3342,Mixto,0,Norte
CL0493,10.9986,0.3898,21.9799,25.1373,7.5624,0.2896,Mixto,0,Centro
CL0494,1.0565,0.2537,38.4778,30.6207,0.6917,0.2449,Mixto,1,Centro
CL0495,17.2866,0.7825,21.4635,30.6473,8.0981,0.5821,Ejecutivo,0,Centro
CL0496,18.6448,1.4647,1.8360,32.9010,9.2247,0.0300,Mixto,0,Centro
CL0497,27.4934,1.4909,9.5613,27.5781,4.5658,0.4092,Digital,0,Norte
CL0498,8.5260,0.6231,15.6132,18.1458,4.3093,0.2390,Mixto,0,Centro
CL0499,11.2030,0.2320,8.0392,40.7952,4.2300,0.3294,Mixto,1,Norte
CL0500,6.0428,0.2186,60.3214,23.2037,1.9196,0.3487,Digital,0,Sur
CL0501,7.8737,0.8301,21.3169,15.3537,7.7613,0.3154,Ejecutivo,0,Sur
CL0502,29.2585,3.7599,10.3788,30.5528,11.9747,0.1901,Ejecutivo,1,Centro
CL0503,7.4420,0.2931,22.8042,16.3825,3.5320,0.4081,Mixto,1,Sur
CL0504,16.6103,0.9908,29.8141,15.8883,9.3690,0.2193,Mixto,1,Norte
CL0505,14.0993,1.9633,13.2247,20.0436,0.4563,0.1576,Mixto,1,Centro
CL0506,12.5472,1.1172,16.2401,29.7760,4.7240,0.2107,Ejecutivo,0,Norte
CL0507,8.0245,0.2907,39.3184,28.4986,0.0000,0.0594,Mixto,0,Norte
CL0508,9.0155,0.6121,2.9934,23.9556,4.9326,0.1374,Digital,1,Sur
CL0509,1.1194,0.2006,48.0005,NA,0.1381,0.4315,Ejecutivo,0,Sur
CL0510,24.8941,4.2316,27.2403,36.2784,9.3366,0.3102,Mixto,0,Norte
CL0511,4.2086,0.2906,11.4987,15.7312,0.0000,0.0300,Mixto,1,Centro
CL0512,8.5804,0.1891,1.0000,13.2482,5.8726,0.2455,Mixto,1,Centro
CL0513,10.2789,1.3090,8.1379,34.9835,5.9587,0.2059,Digital,1,Centro
CL0514,14.9402,0.9253,2.2399,14.4727,6.2293,0.2836,Ejecutivo,1,Sur
CL0515,5.3798,0.1092,38.8321,18.1946,3.1951,0.3246,Digital,1,Sur
CL0516,9.9341,1.0909,10.0565,25.2123,6.6525,0.2394,Ejecutivo,1,Norte
CL0517,1.4873,0.2998,61.1434,7.1172,2.8989,0.5220,Mixto,1,Centro
CL0518,6.8333,0.3036,55.2471,21.5019,0.0000,0.3500,Digital,1,Norte
CL0519,3.8646,0.2752,34.8308,28.4145,4.0550,0.3385,Mixto,0,Sur
CL0520,19.5706,1.3177,32.0569,13.7839,4.6224,0.3692,Ejecutivo,1,Norte
CL0521,29.0288,3.8051,31.0458,38.6571,4.8965,0.1993,Ejecutivo,1,Sur
CL0522,16.0461,1.8195,16.3667,26.3046,3.5700,0.3758,Mixto,1,Sur
CL0523,22.0946,4.1729,18.7004,28.8299,10.4575,0.2921,Mixto,1,Norte
CL0524,15.8468,0.7694,20.1788,32.6296,8.4772,0.3591,Digital,0,Centro
CL0525,4.4908,0.1160,11.3080,18.7082,2.1693,0.5966,Digital,1,Sur
CL0526,19.9294,1.7330,7.6048,24.7338,1.7852,0.1659,Ejecutivo,1,Sur
CL0527,2.2688,0.1366,43.8577,17.8017,2.1386,0.5139,Ejecutivo,0,Sur
CL0528,21.0895,1.4721,14.9892,26.7885,1.8437,0.4612,Mixto,1,Centro
CL0529,17.2560,0.6148,25.7313,32.1212,2.5515,0.1724,Ejecutivo,1,Centro
CL0530,19.0350,1.8444,9.8791,32.7380,4.7653,0.1405,Ejecutivo,0,Centro
CL0531,1.8650,0.2471,16.9780,16.9921,3.6894,0.2988,Mixto,1,Centro
CL0532,6.1846,0.3270,38.7856,13.9483,0.0000,0.3781,Digital,0,Centro
CL0533,13.9816,0.7395,25.4261,21.5728,4.6747,0.4397,Ejecutivo,1,Sur
CL0534,21.2538,1.0177,17.7754,18.7674,3.5312,0.2278,Digital,0,Centro
CL0535,13.7235,2.6863,33.5339,40.1627,8.2218,0.2825,Ejecutivo,0,Norte
CL0536,12.6553,1.1784,1.0000,31.9358,7.0141,0.4402,Ejecutivo,0,Sur
CL0537,7.1208,1.2301,8.5884,28.6347,6.4975,0.1328,Digital,0,Centro
CL0538,20.2256,0.4478,1.0000,31.0594,11.3841,0.1992,Digital,1,Centro
CL0539,25.4056,1.8501,27.7025,18.7229,5.5610,0.3096,Digital,1,Sur
CL0540,13.5793,0.9579,24.0104,16.9893,8.2489,0.1398,Mixto,0,Sur
CL0541,8.8439,2.9138,4.7581,33.9163,8.6630,0.3471,Mixto,1,Sur
CL0542,3.8465,0.5190,29.3156,17.3607,1.9569,0.4046,Digital,1,Norte
CL0543,21.3771,1.3213,1.0000,20.7070,5.1821,0.3198,Digital,1,Norte
CL0544,8.2052,0.2355,23.3799,10.7829,2.4798,0.5412,Ejecutivo,1,Centro
CL0545,21.3094,3.1991,47.3337,31.0934,8.3676,0.4116,Ejecutivo,0,Sur
CL0546,19.1044,2.0652,14.5734,11.8469,2.1878,0.3075,Digital,0,Sur
CL0547,15.2963,2.7251,19.3649,12.7161,1.9603,0.5317,Digital,1,Centro
CL0548,5.2079,0.2698,58.8523,24.0208,5.9383,0.3541,Ejecutivo,1,Centro
CL0549,3.0210,0.2312,30.2111,21.6272,1.9486,0.5567,Ejecutivo,0,Sur
CL0550,4.5781,0.1201,16.7100,18.5006,0.6850,0.0825,Mixto,1,Centro
CL0551,12.6175,0.6685,28.5112,19.9105,6.2063,0.1393,Mixto,1,Sur
CL0552,5.0637,0.2781,50.1213,13.7997,4.8170,0.1478,Ejecutivo,1,Sur
CL0553,7.8011,0.5283,20.3836,34.3326,4.4828,0.2646,Mixto,1,Centro
CL0554,10.5563,0.4373,1.5330,24.5363,5.3776,0.2232,Digital,1,Sur
CL0555,4.9353,0.6916,6.5213,24.6916,3.2111,0.0900,Mixto,1,Norte
CL0556,4.2813,0.3071,62.2990,19.3329,0.0000,0.5608,Digital,1,Sur
CL0557,4.0333,0.2049,31.1485,20.3622,3.0654,0.1522,Digital,0,Centro
CL0558,15.2492,0.7331,22.4340,31.0313,6.1463,0.3101,Ejecutivo,1,Norte
CL0559,19.1211,1.1267,9.2926,11.7122,1.5356,0.2210,Ejecutivo,1,Norte
CL0560,3.7135,0.4662,34.7559,16.0868,3.4296,0.3362,Digital,1,Sur
CL0561,10.9533,0.1526,68.1576,21.4889,3.6376,0.2430,Digital,1,Norte
CL0562,10.7746,0.2666,14.6783,31.5191,11.4192,0.3717,Mixto,0,Sur
CL0563,8.3471,0.2928,7.5079,23.6101,3.2376,0.4042,Digital,1,Sur
CL0564,1.0857,0.1064,29.2631,14.8549,0.3088,0.0833,Ejecutivo,0,Norte
CL0565,26.5524,2.5549,2.3404,22.5986,4.7005,0.2274,Mixto,0,Centro
CL0566,10.8074,4.3799,24.3307,33.9149,8.6207,0.5448,Mixto,1,Sur
CL0567,23.6522,1.5772,26.8504,16.4381,1.8065,0.2070,Digital,0,Centro
CL0568,2.9541,0.1452,56.9940,18.2428,4.7029,0.6218,Digital,1,Norte
CL0569,13.6459,0.9621,1.0000,20.0562,9.0476,0.4663,Ejecutivo,0,Sur
CL0570,5.1121,0.1694,39.9186,NA,0.0753,0.4213,Mixto,0,Sur
CL0571,8.6414,1.0534,31.4218,27.9040,6.3339,0.3302,Mixto,0,Centro
CL0572,23.8546,2.5706,25.1051,37.7241,9.8246,0.1504,Mixto,1,Norte
CL0573,11.1218,1.0182,1.0000,27.6218,2.9716,0.3356,Digital,0,Centro
CL0574,20.8473,2.0737,31.9611,13.2628,3.8926,0.2874,Digital,0,Centro
CL0575,29.5773,1.8733,33.3900,17.0299,0.0473,0.1996,Digital,1,Norte
CL0576,6.3750,0.1236,44.8742,18.3047,1.7323,0.0300,Mixto,1,Sur
CL0577,25.1843,0.9234,4.2676,25.4577,8.6477,0.1360,Ejecutivo,0,Norte
CL0578,6.0646,0.2351,30.9091,13.6241,1.3449,0.4691,Digital,1,Norte
CL0579,7.5139,0.3025,32.4464,15.8799,3.0760,0.2026,Digital,1,Centro
CL0580,4.6754,0.0884,34.2914,13.7345,3.1077,0.0300,Mixto,1,Centro
CL0581,16.2154,0.4997,32.9957,25.3473,7.4141,0.0300,Ejecutivo,1,Centro
CL0582,16.4692,1.1595,1.0000,18.4627,3.0389,0.3172,Ejecutivo,1,Centro
CL0583,2.7074,0.2983,27.1420,10.5057,4.0193,0.3381,Mixto,1,Sur
CL0584,13.2728,2.8598,26.1659,31.0887,10.2437,0.3251,Digital,1,Sur
CL0585,13.1141,0.7807,2.5654,22.4109,5.1924,0.2398,Mixto,1,Centro
CL0586,18.1116,0.5672,3.7584,23.8676,3.5246,0.2166,Digital,0,Sur
CL0587,8.4560,0.5816,46.3612,14.8884,2.1127,0.1322,Mixto,0,Norte
CL0588,24.6902,1.7605,5.5334,21.8983,1.3854,0.3673,Ejecutivo,1,Sur
CL0589,7.5137,0.1429,37.1329,14.7464,1.5848,0.1783,Mixto,0,Sur
CL0590,25.9088,0.4396,4.0601,12.8198,8.9861,0.1906,Digital,0,Sur
CL0591,36.4978,2.5617,1.7602,27.3640,1.5312,0.3018,Ejecutivo,0,Sur
CL0592,12.6536,0.9796,24.2248,17.1617,8.3224,0.5197,Ejecutivo,1,Sur
CL0593,21.4774,1.0007,33.8774,33.1276,8.0274,0.3431,Ejecutivo,1,Centro
CL0594,4.1803,0.2634,8.7124,20.4240,4.1109,0.5254,Ejecutivo,1,Sur
CL0595,3.6269,0.2531,39.1981,19.4857,2.2410,0.1430,Ejecutivo,1,Sur
CL0596,3.2063,0.0665,40.5944,18.5505,0.0000,0.2763,Mixto,0,Norte
CL0597,13.8890,0.7800,3.1320,37.1187,5.0558,0.1502,Digital,1,Sur
CL0598,17.4074,2.6813,28.6773,34.1054,7.9134,0.4634,Mixto,1,Norte
