registro_id,fecha,centro,turno,pedidos,unidades,lineas,distancia_m,ocupacion_pct,operarios,urgentes_pct,promocion,carga_proxy_1,carga_proxy_2,horas_persona,costo_cierre_clp,ruido_1,ruido_2,ruido_3,ruido_4,rol_particion
R0147,2026-01-19,C3,Tarde,145,425,193,1967.8725,90.9660,15,11.5175,0,146.1713,148.2228,16.6099,124389.7336,0.9929,0.7479,1.2129,0.1861,entrenamiento
R0148,2026-01-19,C4,Tarde,159,364,220,510.0200,78.2585,16,8.1524,1,160.1119,159.2989,12.4986,94812.8511,-0.4281,-0.3985,-0.9673,0.8379,entrenamiento
R0149,2026-01-19,C5,Manana,149,484,154,1061.5556,73.8301,16,11.7033,0,149.5067,148.2700,7.3512,55519.3778,-0.4558,-0.3294,-1.9839,-0.0442,entrenamiento
R0150,2026-01-19,C6,Tarde,144,460,159,1994.4487,50.8827,7,19.5154,1,149.7571,135.7792,12.5038,90726.2391,-0.7263,0.0420,-1.1830,0.8682,entrenamiento
R0151,2026-01-19,C7,Tarde,144,254,134,1786.6943,87.7790,13,9.6301,1,144.7309,146.6114,15.3556,114045.3553,-1.2322,-0.3445,0.0598,-1.1851,entrenamiento
R0152,2026-01-19,C8,Tarde,158,459,211,734.9073,43.0021,10,5.8629,1,157.3599,163.0361,9.6126,70716.2316,1.1780,-0.1379,1.0870,0.2039,entrenamiento
R0153,2026-01-20,C1,Tarde,166,297,178,944.1742,82.9018,17,3.9072,0,162.1134,170.5139,11.2079,84967.0871,-0.3076,-1.2900,-1.4536,0.2138,entrenamiento
R0154,2026-01-20,C2,Manana,122,219,134,1985.2722,76.3168,14,14.3155,1,120.8242,121.5618,6.0470,43301.5699,-1.1724,-0.3868,-0.2604,0.2672,entrenamiento
R0155,2026-01-20,C3,Manana,136,351,155,1192.8067,44.8394,15,14.3667,1,132.1538,141.2249,4.5843,34188.4269,0.0727,0.9479,0.2764,1.0617,entrenamiento
R0156,2026-01-20,C4,Manana,156,296,144,1596.4020,85.1515,7,9.6100,0,154.5763,160.1594,16.5059,122611.9374,0.2085,-0.0071,0.5129,-1.3308,entrenamiento
R0157,2026-01-20,C5,Tarde,127,366,143,NA,46.3695,13,12.5573,1,126.1645,127.0559,8.1238,62644.4714,-0.3211,0.3266,-0.5504,1.0076,entrenamiento
R0158,2026-01-20,C6,Manana,159,389,161,1839.2179,46.8477,16,26.1865,0,156.8525,161.6364,8.5872,64685.9109,-0.2387,0.6381,1.5043,0.5142,entrenamiento
R0159,2026-01-20,C7,Manana,167,549,156,564.9911,44.4707,15,11.2636,1,167.9131,169.9011,12.0863,91064.9339,1.9004,-1.3826,0.3009,-0.8434,entrenamiento
R0160,2026-01-20,C8,Manana,163,487,157,544.6439,81.2213,13,23.1459,1,163.0172,162.4734,10.7014,80825.6578,0.4051,-0.8422,-1.0553,0.6281,entrenamiento
R0161,2026-01-21,C1,Manana,147,406,192,1230.4495,85.3431,12,24.2637,1,144.6932,143.7550,10.7483,77105.7041,0.3559,-1.3446,0.1931,1.3183,entrenamiento
R0162,2026-01-21,C2,Tarde,132,236,174,1924.5888,56.3729,14,19.2385,0,130.1656,126.0532,4.9003,35364.3919,-1.5634,-2.5893,0.5126,-1.7641,entrenamiento
R0163,2026-01-21,C3,Tarde,143,377,192,NA,47.6926,15,16.4569,1,150.8251,137.0089,8.6264,64396.9701,0.7933,-0.6874,-0.0408,-1.2421,entrenamiento
R0164,2026-01-21,C4,Manana,143,295,163,1673.6578,88.0261,14,16.8957,1,141.8458,139.1009,14.1508,106569.0925,0.4881,0.5389,1.2276,1.2010,entrenamiento
R0165,2026-01-21,C5,Tarde,139,222,189,438.3111,53.4624,9,28.5986,1,136.7495,126.7434,8.8405,65073.7779,0.9784,0.1500,-0.5330,-0.4155,entrenamiento
R0166,2026-01-21,C6,Tarde,164,570,224,796.1234,64.0141,13,0.7099,1,165.2992,160.9382,9.5809,70727.6158,0.6324,-0.3132,-0.3384,-0.2229,entrenamiento
R0167,2026-01-21,C7,Manana,149,499,143,1117.0283,61.3239,9,9.1711,1,150.7849,155.0342,8.5733,63623.3096,1.2719,1.7114,-1.0864,0.7515,entrenamiento
R0168,2026-01-21,C8,Tarde,145,371,144,1018.8500,67.5582,11,1.5110,1,143.4657,151.1485,6.8613,49872.8369,-0.7104,1.9764,-1.7967,-1.1565,entrenamiento
R0169,2026-01-22,C1,Manana,136,219,133,545.8652,79.1749,10,11.2394,1,134.8866,126.0253,11.0454,82805.9122,-0.2657,-1.5419,1.1799,-1.8219,entrenamiento
R0170,2026-01-22,C2,Manana,159,527,193,1031.3233,53.0128,13,16.9019,0,159.0493,147.2714,7.2934,55135.2274,0.0893,2.2581,-0.0850,0.4516,entrenamiento
R0171,2026-01-22,C3,Tarde,141,352,191,NA,71.2987,16,25.6919,1,138.6971,139.9462,4.8509,34789.4782,0.0812,-0.4298,-1.0951,0.8939,entrenamiento
R0172,2026-01-22,C4,Tarde,149,261,144,524.9717,75.6111,12,14.5826,0,151.1972,149.2186,7.7688,56283.8169,-1.7622,0.4980,1.4267,2.0544,entrenamiento
R0173,2026-01-22,C5,Tarde,161,261,163,1704.6428,90.1525,15,22.0073,1,160.8567,159.7862,16.1679,123001.4111,0.3042,1.4991,-0.8053,0.1880,entrenamiento
R0174,2026-01-22,C6,Manana,149,357,193,1885.7495,45.1812,15,0.2061,0,155.5892,149.6371,10.0845,74121.0515,0.0967,-0.4361,0.7051,-0.0611,entrenamiento
R0175,2026-01-22,C7,Manana,145,305,176,2121.1166,83.8013,12,22.7674,0,148.2064,141.4447,10.1565,76305.9077,-0.4952,-0.8687,-0.5762,-0.3393,entrenamiento
R0176,2026-01-22,C8,Manana,128,360,130,1661.5034,56.0063,8,18.3628,1,126.0553,124.8450,6.5965,49032.3132,0.4214,-0.5404,-0.4552,-1.1405,entrenamiento
R0177,2026-01-23,C1,Tarde,147,461,205,1749.6818,69.7450,13,16.1157,1,147.7986,148.9513,7.8027,58544.9288,-0.8293,-0.4268,-1.5758,0.4626,entrenamiento
R0178,2026-01-23,C2,Manana,133,246,171,1491.8799,37.4838,12,6.3065,1,130.3266,139.6936,7.1830,52316.6165,0.7132,0.4156,-0.2555,-0.6198,entrenamiento
R0179,2026-01-23,C3,Manana,140,266,177,414.1905,79.1696,12,16.0765,1,140.2758,141.2556,5.9515,48353.0981,-0.8515,-0.5731,0.5909,1.7293,entrenamiento
R0180,2026-01-23,C4,Manana,167,467,171,1409.5668,87.4304,16,3.2137,0,162.1580,165.9375,15.8359,117913.7209,-0.5333,0.6092,0.4511,-1.8507,entrenamiento
R0181,2026-01-23,C5,Manana,150,383,190,449.4937,64.4433,17,7.9987,1,153.1742,137.8411,3.9101,32205.8061,-0.0778,0.5026,0.6426,0.9818,entrenamiento
R0182,2026-01-23,C6,Tarde,167,285,220,1499.6928,74.7813,12,0.4505,1,167.2592,165.7581,8.0959,59985.5838,-0.6423,0.0777,-1.0133,-1.8592,entrenamiento
R0183,2026-01-23,C7,Manana,140,282,131,1431.4405,82.0282,7,23.7972,0,142.3939,138.9551,10.5253,79502.2259,0.6427,0.4061,0.5494,-0.9229,entrenamiento
R0184,2026-01-23,C8,Manana,132,241,123,583.7149,60.8179,11,16.9289,0,134.0506,136.6486,6.1970,45978.2438,-0.7652,1.0271,2.0522,-0.2633,entrenamiento
R0185,2026-01-24,C1,Tarde,158,418,167,1038.2269,87.8331,13,12.9606,0,157.4779,151.2079,14.9097,111083.8671,-0.8575,-1.2067,-0.3659,0.7848,entrenamiento
R0186,2026-01-24,C2,Tarde,163,289,158,536.6523,84.6724,12,18.2009,0,163.7583,165.6252,12.8074,97680.0022,0.3307,-0.9470,1.0287,1.2286,entrenamiento
R0187,2026-01-24,C3,Tarde,164,484,210,1674.3597,56.9915,16,22.1140,0,156.0406,158.7196,10.3936,76995.1923,0.3773,1.5251,0.0053,-0.6120,entrenamiento
R0188,2026-01-24,C4,Manana,138,443,131,1738.7064,80.5890,15,15.3498,1,134.7973,142.2463,10.0155,74968.8561,1.0684,-0.8457,1.3803,0.8365,entrenamiento
R0189,2026-01-24,C5,Manana,146,457,173,1133.7221,57.3192,16,29.6210,1,148.6442,139.7937,6.6858,48471.6047,0.0985,0.9877,0.3208,0.1137,entrenamiento
R0190,2026-01-24,C6,Manana,146,319,156,1813.6058,52.3923,17,11.8959,0,143.4844,154.3268,4.5823,34956.9186,0.5077,-1.2134,0.2810,-0.1536,entrenamiento
R0191,2026-01-24,C7,Manana,157,440,159,418.3642,84.9368,10,14.9303,0,158.0026,167.8806,13.6273,98833.2220,-0.2606,2.0520,1.2584,1.0074,entrenamiento
R0192,2026-01-24,C8,Tarde,148,428,144,1588.0838,53.6328,10,27.2246,1,153.5340,140.1083,9.9391,76175.6137,0.8735,0.6390,-1.4548,-0.8766,entrenamiento
R0193,2026-01-25,C1,Manana,155,330,162,1425.8149,61.1546,13,26.1068,0,153.6598,155.3726,8.3306,63585.6574,-0.3727,1.2197,-1.4620,-1.6311,entrenamiento
R0194,2026-01-25,C2,Tarde,150,242,158,404.6624,68.2751,8,28.0913,1,148.0894,153.9320,8.6941,65573.0718,0.2986,-0.0078,0.6878,-0.8321,entrenamiento
R0195,2026-01-25,C3,Manana,168,278,200,1540.0904,43.9111,7,16.9854,0,166.2251,171.0941,14.7976,109885.8457,0.7773,-1.5867,-1.2238,-0.4986,entrenamiento
R0196,2026-01-25,C4,Manana,150,341,151,1954.2254,77.5831,8,4.0279,0,146.4667,153.8266,10.9833,80697.0362,-0.3585,-0.2224,-0.8540,-0.2594,entrenamiento
R0197,2026-01-25,C5,Tarde,145,298,167,1492.3675,44.4502,11,0.6052,0,146.3378,143.9933,9.5181,71009.6965,1.2496,-0.0827,0.0508,-1.5424,entrenamiento
R0198,2026-01-25,C6,Tarde,165,343,212,1388.0524,54.3502,9,4.5768,0,166.3184,159.5389,9.2491,72930.4090,-1.3282,-0.3654,1.8235,-1.8527,entrenamiento
R0199,2026-01-25,C7,Manana,149,299,142,975.7564,45.7612,7,24.0617,1,147.2205,152.5125,11.3193,86472.0375,0.5965,-0.1792,0.7925,1.7170,entrenamiento
R0200,2026-01-25,C8,Manana,164,318,229,613.8067,50.9728,13,5.5582,1,167.6690,166.3962,8.2125,64045.7884,1.5150,0.8579,-1.0510,-0.7332,entrenamiento
R0201,2026-01-26,C1,Tarde,136,274,146,1052.7381,41.1588,8,25.6422,1,139.0068,140.0832,12.7922,98281.0318,0.2140,-0.7178,0.2138,-1.1033,entrenamiento
R0202,2026-01-26,C2,Tarde,144,236,201,1716.5054,35.9863,15,11.4874,1,148.1937,140.3398,13.4757,101053.6773,-0.0284,-0.4761,-1.1228,0.5036,entrenamiento
R0203,2026-01-26,C3,Manana,145,377,138,2151.1306,80.6300,10,26.1157,1,141.8081,151.8347,12.2552,92421.2897,1.7856,-0.3651,-0.7833,-0.0370,entrenamiento
R0204,2026-01-26,C4,Tarde,140,456,153,1002.0614,50.3103,8,2.1093,1,139.6275,146.0326,8.5026,66520.6187,-0.4627,-0.6554,-0.3805,-0.8331,entrenamiento
R0205,2026-01-26,C5,Tarde,157,536,185,1142.7248,80.1181,11,0.4735,0,155.6043,161.4115,14.3507,108345.8072,-0.1274,0.8127,-0.2000,0.1362,entrenamiento
R0206,2026-01-26,C6,Manana,160,296,163,1195.7651,91.8995,16,28.3328,0,162.7377,160.3783,17.1647,129956.4550,-0.9370,-0.9159,-0.4803,0.0345,entrenamiento
R0207,2026-01-26,C7,Tarde,143,230,150,NA,59.0923,10,17.7354,0,138.2243,147.9318,5.2524,38952.4164,-1.3606,0.3462,2.0753,0.3598,entrenamiento
R0208,2026-01-26,C8,Manana,131,452,123,2015.6554,81.0510,9,11.8240,0,139.6798,138.3365,14.7774,112151.3762,-0.6149,1.1595,0.3584,0.6947,entrenamiento
R0209,2026-01-27,C1,Tarde,142,271,177,680.4966,52.6625,15,29.5125,1,144.1569,145.2931,3.5601,25702.0959,0.9306,0.9051,-0.0806,-0.6742,entrenamiento
R0210,2026-01-27,C2,Tarde,138,393,135,1880.5872,61.6825,15,18.8657,1,136.4229,135.6905,6.6236,49760.1664,0.2489,0.7841,1.8067,-0.4543,entrenamiento
R0211,2026-01-27,C3,Manana,143,448,188,1096.9728,61.6479,15,29.3631,1,147.5601,136.8675,6.6286,49815.9612,0.8465,-1.2089,-1.0140,-1.4822,entrenamiento
R0212,2026-01-27,C4,Tarde,149,519,174,953.1817,91.8110,9,26.9941,1,148.4760,140.0036,17.3773,130927.4056,0.3538,0.8136,0.0819,-1.7977,entrenamiento
R0213,2026-01-27,C5,Manana,143,433,144,2172.7402,58.6713,11,26.4239,0,142.3803,142.4954,9.0157,68123.8780,1.1447,-0.6306,-0.9048,0.3818,entrenamiento
R0214,2026-01-27,C6,Manana,142,430,187,1250.0546,35.9231,12,12.5481,0,140.0908,147.9742,12.4913,94634.9034,0.0874,0.4969,1.0675,0.9419,entrenamiento
R0215,2026-01-27,C7,Manana,148,271,154,1456.6606,46.1305,8,13.5447,1,143.4789,147.5646,7.1145,52013.6619,-0.5215,-0.3060,-0.1238,-1.6944,entrenamiento
R0216,2026-01-27,C8,Manana,126,336,166,1104.2633,80.4121,16,7.1370,1,129.6887,125.7329,8.5337,64515.0840,-0.2579,-0.0115,1.1083,-0.6915,entrenamiento
R0217,2026-01-28,C1,Manana,135,358,178,1675.6811,40.3059,15,10.5111,0,131.3272,131.6620,9.8729,75628.7980,0.2867,-0.1414,0.4745,-1.7727,entrenamiento
R0218,2026-01-28,C2,Manana,149,311,142,843.8215,84.1879,9,28.7081,1,151.0735,143.8838,11.7447,88228.4205,-0.8655,-0.6111,0.5957,0.0435,entrenamiento
R0219,2026-01-28,C3,Tarde,153,291,212,1823.1306,49.7028,14,9.5622,1,153.8452,150.8569,5.8957,45176.2506,0.1548,1.3643,0.6574,0.1240,entrenamiento
R0220,2026-01-28,C4,Manana,152,510,205,448.3903,77.2882,14,14.1067,0,154.8538,157.4485,9.7666,75114.3400,1.4269,1.3248,0.2770,-0.4238,entrenamiento
R0221,2026-01-28,C5,Manana,146,493,133,1729.7801,44.6621,15,0.7192,0,144.4897,140.4476,6.9788,54358.9637,1.7541,-0.9031,-0.3697,-0.0241,entrenamiento
R0222,2026-01-28,C6,Tarde,145,477,151,2095.9486,38.8310,9,7.3428,1,142.8999,139.7834,15.2127,113546.1029,-0.7002,0.2874,-0.4767,0.4668,entrenamiento
R0223,2026-01-28,C7,Manana,128,413,119,1060.2949,65.9152,17,2.6307,1,127.0456,128.5218,4.3161,33724.7975,0.7768,-1.1159,-1.1633,-0.3258,entrenamiento
R0224,2026-01-28,C8,Manana,150,441,163,768.7458,63.1441,14,0.0466,0,147.5625,151.2031,4.1812,31017.1802,-0.7245,0.4930,-0.3502,-0.7516,entrenamiento
R0225,2026-01-29,C1,Tarde,167,463,188,488.0833,70.8725,15,27.5377,0,165.3010,168.2246,8.8237,65196.8258,-0.3661,1.6934,1.6988,1.1012,entrenamiento
R0226,2026-01-29,C2,Tarde,149,406,164,486.8269,43.2203,7,18.7236,1,144.1739,148.0144,8.6741,62992.1173,-0.1101,0.0922,-1.0163,-0.1633,entrenamiento
R0227,2026-01-29,C3,Tarde,157,309,151,754.2286,76.4223,10,22.1612,0,155.7610,167.0216,12.1156,89572.6732,0.9615,0.8142,-0.7635,-1.0839,entrenamiento
R0228,2026-01-29,C4,Tarde,167,532,161,2159.5251,55.8518,10,17.5376,0,167.6411,170.0548,14.7204,110146.0143,0.5614,0.5668,-1.2973,-0.7916,entrenamiento
R0229,2026-01-29,C5,Tarde,150,237,187,563.9946,44.3351,13,11.5638,0,148.5832,150.6269,10.2081,74677.6930,-0.1694,0.2312,0.5349,-0.5781,entrenamiento
R0230,2026-01-29,C6,Manana,133,405,144,667.8500,39.4934,8,10.5987,1,127.6515,136.6248,13.1513,100452.4657,-0.2333,1.6578,0.1586,-0.0407,entrenamiento
R0231,2026-01-29,C7,Manana,140,404,183,1364.8719,86.6718,11,29.8208,0,139.0654,144.3311,12.6960,95853.8575,0.2471,-0.9122,-0.7334,1.2296,entrenamiento
R0232,2026-01-29,C8,Manana,151,339,204,2071.3225,66.6538,12,26.8171,1,151.6860,148.1403,6.3139,46723.0842,1.8082,-0.1470,-0.1448,0.8422,entrenamiento
R0233,2026-01-30,C1,Manana,135,214,173,916.3734,66.2431,11,17.6252,1,135.6882,142.1828,3.8761,28798.0520,-1.9371,-0.0139,-2.1311,0.2953,entrenamiento
R0234,2026-01-30,C2,Tarde,142,232,197,1733.3280,81.0883,14,21.9100,0,144.2676,137.4374,11.8752,87015.3671,-0.9498,0.7160,1.0454,-0.9744,entrenamiento
R0235,2026-01-30,C3,Manana,164,477,198,1904.4300,86.4809,14,17.4391,1,160.6359,149.8953,16.7622,124506.0642,-0.5456,1.7781,3.0698,0.2341,entrenamiento
R0236,2026-01-30,C4,Manana,154,471,145,1297.8579,88.8768,8,11.6441,1,154.9217,146.3906,20.2504,151097.8670,0.0429,0.1016,1.5546,-1.1642,entrenamiento
R0237,2026-01-30,C5,Tarde,149,411,204,1272.3360,80.9684,8,17.1881,0,148.6396,161.8725,14.7434,111187.0092,0.6762,0.0835,-0.6811,1.5089,entrenamiento
R0238,2026-01-30,C6,Manana,172,314,165,1130.4733,79.3730,8,20.8936,0,174.9478,176.0725,13.8468,103967.1932,1.0147,0.6093,2.4868,-2.1736,entrenamiento
R0239,2026-01-30,C7,Tarde,141,402,184,1888.1368,58.4807,15,19.6193,0,145.9195,142.9777,6.3695,47211.3620,-0.3081,0.1973,0.7068,0.7122,entrenamiento
R0240,2026-01-30,C8,Tarde,144,230,169,483.7761,86.6141,11,25.0258,0,145.5374,136.8297,12.1082,92560.0499,-1.4334,-1.1290,-2.1543,-0.5709,entrenamiento
R0241,2026-01-31,C1,Tarde,155,334,154,1087.0340,58.6091,10,14.3512,1,155.8669,160.2953,7.5461,56226.5836,0.4570,0.5810,0.3369,-0.7803,entrenamiento
R0242,2026-01-31,C2,Tarde,163,492,210,2177.1573,79.5167,9,15.0960,0,162.3304,157.4959,15.4507,115411.5938,0.4997,-1.7009,-0.2676,0.4066,entrenamiento
R0243,2026-01-31,C3,Manana,145,502,180,838.6996,54.8818,17,21.5242,0,142.9051,141.9041,4.5903,33016.8667,0.3414,2.3414,1.1919,1.9564,entrenamiento
R0244,2026-01-31,C4,Manana,134,466,139,564.7421,46.1766,17,0.3129,1,129.0602,129.5178,4.2398,31118.4197,0.9485,-1.0575,-0.4329,0.8305,entrenamiento
R0245,2026-01-31,C5,Manana,169,257,204,858.8552,62.1484,9,17.2369,1,171.5319,173.9341,10.1815,76472.8906,0.2066,0.6650,-0.1209,-1.6483,entrenamiento
R0246,2026-01-31,C6,Manana,151,486,169,919.7013,86.5434,16,27.6918,1,154.5060,154.9915,14.6994,111972.2139,-1.6038,-1.9839,-0.9845,0.5024,entrenamiento
R0247,2026-01-31,C7,Tarde,140,400,132,1433.5534,63.0313,13,26.7134,0,140.2000,147.2977,3.7010,25688.9847,0.4692,0.3134,1.6548,0.1467,entrenamiento
R0248,2026-01-31,C8,Manana,155,381,158,1716.9542,55.1538,10,21.2158,1,155.5120,154.7030,9.1714,68589.4443,-0.6723,0.8165,0.1901,0.4919,entrenamiento
R0249,2026-02-01,C1,Tarde,150,499,156,1222.1806,36.1934,14,1.1806,1,153.4097,152.7509,14.8890,113081.3022,-0.5904,-0.8570,-0.3571,1.5902,entrenamiento
R0250,2026-02-01,C2,Tarde,132,243,133,1936.8225,87.7293,8,27.3030,1,133.4553,131.3073,17.0474,129722.3441,-1.0981,0.2783,1.6219,-0.8483,entrenamiento
R0251,2026-02-01,C3,Tarde,147,263,181,828.1363,70.8087,14,10.9676,1,145.7257,154.0969,8.1867,59745.0642,0.1545,0.7371,2.0480,-1.3565,entrenamiento
R0252,2026-02-01,C4,Manana,151,437,195,637.9250,NA,13,13.4698,0,154.1856,144.6230,6.5634,46114.6061,0.6787,-0.0040,-1.3789,-0.1702,entrenamiento
R0253,2026-02-01,C5,Manana,142,252,159,1252.8848,78.8385,11,8.1874,1,138.9865,133.0414,12.5300,95988.4353,-2.1799,1.4376,-0.4012,-1.1439,entrenamiento
R0254,2026-02-01,C6,Tarde,162,386,219,1603.9887,44.1982,7,27.7653,1,163.6301,169.9989,17.5986,131631.7403,0.4467,-1.3525,-0.4536,0.3947,entrenamiento
R0255,2026-02-01,C7,Manana,160,314,220,464.0461,65.7518,13,29.5992,0,158.4657,159.9304,6.1142,47357.1185,0.6727,1.9480,0.6742,-0.5873,entrenamiento
R0256,2026-02-01,C8,Manana,162,368,205,405.5717,50.7315,12,5.5938,0,161.4483,162.0177,6.1213,45868.0214,-0.1235,-0.1004,0.3220,-0.7609,entrenamiento
R0257,2026-02-02,C1,Tarde,153,533,143,802.9925,55.3315,9,17.6004,0,150.6249,153.5897,9.7294,74028.5056,-2.0685,0.0492,-0.1233,-0.6508,entrenamiento
R0258,2026-02-02,C2,Tarde,173,550,234,948.7833,68.9801,16,4.3341,1,174.2229,174.4738,12.1222,90132.4944,-0.6409,0.9700,-0.3304,-2.0301,entrenamiento
R0259,2026-02-02,C3,Manana,166,376,206,2087.0084,68.0807,7,4.9452,1,169.5105,166.0329,11.1938,82115.0649,-0.8458,-1.3879,0.2935,0.5186,entrenamiento
R0260,2026-02-02,C4,Tarde,158,552,178,1885.7380,76.7005,12,4.7383,0,162.0478,161.1743,10.7608,81469.1658,-0.3168,-0.7363,-2.3083,-0.5206,entrenamiento
R0261,2026-02-02,C5,Tarde,156,400,176,1759.8860,43.5286,9,24.3921,1,155.3227,157.2496,12.7840,94458.8226,-1.5809,-0.0636,-0.9187,-0.8081,entrenamiento
R0262,2026-02-02,C6,Tarde,143,440,177,460.0124,54.9976,17,4.9328,0,142.9904,147.8890,5.8139,45844.3263,-2.6981,-1.0227,0.8536,-1.0008,entrenamiento
R0263,2026-02-02,C7,Manana,140,460,131,1022.7305,73.3098,10,0.4002,1,144.9851,140.3372,9.6637,74197.3109,1.2640,-0.6209,0.8055,0.2723,entrenamiento
R0264,2026-02-02,C8,Manana,141,457,136,NA,NA,13,8.3354,1,141.9543,144.5938,13.9172,106542.8933,-0.5528,-0.4434,0.3897,0.3574,entrenamiento
R0265,2026-02-03,C1,Manana,130,363,154,1983.3718,44.9125,12,19.5682,0,134.9718,126.1118,5.6850,43851.9149,0.0332,0.8205,0.0066,-0.1438,entrenamiento
R0266,2026-02-03,C2,Manana,157,346,181,472.7385,90.5972,11,26.2208,0,159.9606,155.6995,13.7208,104024.0376,1.2291,-0.0828,0.7907,1.7677,entrenamiento
R0267,2026-02-03,C3,Tarde,145,223,198,1667.3174,57.4970,16,7.3580,1,140.1053,147.3979,5.4702,39822.2280,-0.0125,-1.1999,-0.7047,-0.6762,entrenamiento
R0268,2026-02-03,C4,Tarde,156,280,173,974.6958,76.3153,8,11.5643,0,152.7062,158.3014,11.2204,83692.0220,0.2175,0.6370,-1.4445,0.0616,entrenamiento
R0269,2026-02-03,C5,Manana,180,444,247,892.4309,61.4736,11,21.4611,0,181.1954,170.2469,8.3903,63877.8498,1.7736,1.6178,0.2837,-3.0220,entrenamiento
R0270,2026-02-03,C6,Tarde,152,285,153,834.6266,66.6239,11,24.3767,0,151.7118,145.8912,6.7230,50556.7368,0.2605,-3.0080,-0.4309,-0.1812,entrenamiento
R0271,2026-02-03,C7,Manana,165,413,163,511.4562,67.5763,14,6.0028,1,167.1930,170.2369,8.7055,63396.5097,-0.2127,0.8091,-0.9510,-1.9894,entrenamiento
R0272,2026-02-03,C8,Tarde,148,462,206,1957.7641,51.8872,15,3.2435,0,147.5067,149.9123,8.5109,63263.9570,-0.8646,1.6035,1.3035,-0.0529,entrenamiento
R0273,2026-02-04,C1,Tarde,138,285,168,2190.5373,44.9701,8,9.1282,1,141.6047,129.9278,11.9647,93765.2909,-1.7088,-0.5332,0.6236,0.4416,entrenamiento
R0274,2026-02-04,C2,Manana,149,402,161,1479.2094,65.2666,15,3.0733,1,149.6869,147.3823,6.9335,53460.9393,-0.2817,0.7812,1.0354,-0.3681,entrenamiento
R0275,2026-02-04,C3,Manana,161,560,180,NA,76.6121,17,11.5112,0,160.7190,162.5276,9.1338,67250.7155,-0.2084,-0.3093,-0.7050,-0.6040,entrenamiento
R0276,2026-02-04,C4,Manana,136,235,128,1818.5208,62.3811,11,2.7211,1,135.9787,133.1948,5.0564,39650.4564,-0.4225,0.2425,0.8523,-0.8996,entrenamiento
R0277,2026-02-04,C5,Tarde,160,353,152,1510.0046,35.3490,15,10.7416,0,163.0655,155.0842,12.7483,94543.7428,1.4955,-1.0663,-0.5082,0.7628,entrenamiento
R0278,2026-02-04,C6,Manana,148,288,191,1329.0398,39.4207,10,18.9460,1,148.3892,149.4531,7.2425,55247.5974,0.9787,-2.2590,-0.1852,0.2046,entrenamiento
R0279,2026-02-04,C7,Tarde,152,242,172,1624.6780,37.1612,13,17.1185,0,147.6395,153.5769,13.5777,101439.3477,1.1141,0.6463,1.3743,1.1423,entrenamiento
R0280,2026-02-04,C8,Manana,157,358,218,1616.5706,76.0594,17,25.2060,0,153.3492,161.8673,9.6001,72408.2360,1.7090,-0.8940,0.2843,0.6476,entrenamiento
R0281,2026-02-05,C1,Manana,149,441,171,1745.8167,86.8578,13,13.1611,1,145.0809,150.9137,15.6801,118636.8787,-1.0885,0.8315,-0.0584,-0.5203,entrenamiento
R0282,2026-02-05,C2,Manana,139,218,194,960.0704,74.1692,17,2.0521,1,143.1121,130.1618,6.6490,49022.4902,0.6251,0.4422,0.5815,-1.2507,entrenamiento
R0283,2026-02-05,C3,Manana,147,436,141,697.1628,64.5752,14,16.4137,0,144.7996,153.7383,1.9619,14913.2489,0.5230,-0.5684,-1.0040,-1.8420,entrenamiento
R0284,2026-02-05,C4,Tarde,145,425,196,2017.9715,77.0406,10,2.4005,1,142.8581,145.7115,11.6065,84980.0868,0.4614,0.3838,-1.1810,0.6613,entrenamiento
R0285,2026-02-05,C5,Tarde,138,436,155,475.7435,52.7458,7,20.8616,1,137.4858,140.8505,8.0602,58229.2263,-0.3008,-0.2845,1.4714,0.5790,entrenamiento
R0286,2026-02-05,C6,Manana,132,261,176,987.8823,45.8137,9,22.5550,0,134.6598,137.3412,7.8616,60461.2134,0.4592,0.8064,0.3231,-0.2588,entrenamiento
R0287,2026-02-05,C7,Tarde,163,254,192,935.6158,84.7909,7,19.3833,0,162.6290,155.0605,18.4815,139364.5898,-0.8371,-0.1318,-0.8386,-0.3936,entrenamiento
R0288,2026-02-05,C8,Tarde,172,267,230,1346.0310,50.8856,16,7.7196,1,174.2302,174.1020,10.7683,82348.5822,1.1011,0.9042,-0.5074,0.1591,entrenamiento
R0289,2026-02-06,C1,Tarde,168,395,208,NA,41.9754,17,6.0234,1,169.3037,173.9852,16.4143,123893.7695,-0.7127,-2.1500,-2.3581,-0.2817,entrenamiento
R0290,2026-02-06,C2,Tarde,163,383,160,1232.3948,60.9598,17,23.9639,0,159.7207,163.3177,8.8204,65822.5585,-2.3928,0.1092,1.0594,-0.0533,entrenamiento
R0291,2026-02-06,C3,Manana,151,436,209,480.6993,90.9633,15,3.2072,1,149.7308,153.4660,15.4083,115976.1338,2.6178,-1.0331,-2.3505,0.6417,entrenamiento
R0292,2026-02-06,C4,Tarde,124,356,156,1789.6185,59.6436,14,5.0746,1,121.2507,123.4009,8.3534,63666.5961,-0.2419,1.5472,0.9659,-0.3289,entrenamiento
R0293,2026-02-06,C5,Tarde,147,389,181,670.3209,69.5635,14,2.5493,1,145.6887,146.3995,9.0357,67270.0274,0.3170,-0.0686,-0.2056,0.7221,entrenamiento
